train/entropy_loss,time/iterations,time/total_timesteps,train/policy_loss,train/explained_variance,time/time_elapsed,train/value_loss,train/learning_rate,time/fps,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
-2.1942543983459473,47876,239380,-0.0,nan,7405,0.0,0.0007,32,47875,0.0,3599.0
-2.1942543983459473,47880,239400,-0.0,nan,7405,0.0,0.0007,32,47879,0.0,3599.0
-2.1942543983459473,47884,239420,-0.0,nan,7406,0.0,0.0007,32,47883,0.0,3599.0
-2.1942543983459473,47888,239440,-0.0,nan,7407,0.0,0.0007,32,47887,0.0,3599.0
-2.1942543983459473,47892,239460,-0.0,nan,7407,0.0,0.0007,32,47891,0.0,3599.0
-2.1942543983459473,47896,239480,-2.2168660507304594e-05,-30.981033325195312,7408,1.284336248463802e-10,0.0007,32,47895,0.0,3599.0
-2.1942410469055176,47900,239500,-4.235612777847564e-06,0.0,7409,4.623774887274612e-12,0.0007,32,47899,0.0,3599.0
-2.194241523742676,47904,239520,-2.1143596029560285e-07,0.0,7409,1.058578748204704e-14,0.0007,32,47903,0.0,3599.0
-2.1942412853240967,47908,239540,-1.0531897132182166e-08,0.0,7410,2.810617446389829e-17,0.0007,32,47907,0.0,3599.0
-2.194241523742676,47912,239560,-5.617204479335669e-10,0.0,7411,8.049525246596232e-20,0.0007,32,47911,0.0,3599.0
-2.194241523742676,47916,239580,-3.122788139187094e-11,0.0,7411,2.3127346916194146e-22,0.0007,32,47915,0.0,3599.0
-2.194241523742676,47920,239600,-1.407728968116917e-12,0.0,7412,5.081685658366911e-25,0.0007,32,47919,0.0,3599.0
-2.194241523742676,47924,239620,-0.0,nan,7413,0.0,0.0007,32,47923,0.0,3599.0
-2.194241523742676,47928,239640,-0.0,nan,7413,0.0,0.0007,32,47927,0.0,3599.0
-2.194241523742676,47932,239660,-0.0,nan,7414,0.0,0.0007,32,47931,0.0,3599.0
-2.194241523742676,47936,239680,-0.0,nan,7415,0.0,0.0007,32,47935,0.0,3599.0
-2.194241523742676,47940,239700,-0.0,nan,7415,0.0,0.0007,32,47939,0.0,3599.0
-2.194241523742676,47944,239720,-0.0,nan,7416,0.0,0.0007,32,47943,0.0,3599.0
-2.194241523742676,47948,239740,-0.0,nan,7416,0.0,0.0007,32,47947,0.0,3599.0
-2.194241523742676,47952,239760,-0.0,nan,7417,0.0,0.0007,32,47951,0.0,3599.0
-2.194241523742676,47956,239780,-0.0,nan,7418,0.0,0.0007,32,47955,0.0,3599.0
-2.194243907928467,47960,239800,-4.037132384837605e-06,0.0,7419,4.307369565192953e-12,0.0007,32,47959,0.0,3599.0
-2.194244384765625,47964,239820,1.340265725957579e-06,5.960464477539063e-08,7419,4.611531425821602e-13,0.0007,32,47963,0.0,3599.0
-2.1942436695098877,47968,239840,1.7056193257758423e-07,-1.1920928955078125e-07,7420,7.49826175677976e-15,0.0007,32,47967,0.0,3599.0
-2.194243907928467,47972,239860,2.3115656944128204e-08,0.0,7420,1.3567440229896401e-16,0.0007,32,47971,0.0,3599.0
-2.194243907928467,47976,239880,3.328526343437943e-09,-1.1920928955078125e-07,7421,2.6223865009439465e-18,0.0007,32,47975,0.0,3599.0
-2.194243907928467,47980,239900,4.570206990628378e-10,0.0,7422,5.4005924259945335e-20,0.0007,32,47979,0.0,3599.0
-2.194243907928467,47984,239920,7.236287263845398e-11,0.0,7423,1.3217483868964667e-21,0.0007,32,47983,0.0,3599.0
-2.194243907928467,47988,239940,1.0405070034746888e-11,0.0,7423,2.732807919923907e-23,0.0007,32,47987,0.0,3599.0
-2.194246530532837,47992,239960,-8.169250577338971e-06,0.0,7424,1.646644452735213e-11,0.0007,32,47991,0.0,3599.0
-2.194244861602783,47996,239980,-1.2454660236471682e-06,0.0,7424,4.251420721544663e-13,0.0007,32,47995,0.0,3599.0
-2.1942458152770996,48000,240000,-2.1689223217435938e-07,0.0,7425,1.1981748601098963e-14,0.0007,32,47999,0.0,3599.0
-2.1942458152770996,48004,240020,-3.822825789256967e-08,0.0,7426,3.722588306894278e-16,0.0007,32,48003,0.0,3599.0
-2.1942458152770996,48008,240040,-7.065285245744235e-09,0.0,7426,1.245142816521068e-17,0.0007,32,48007,0.0,3599.0
-2.1942458152770996,48012,240060,-1.360127899197039e-09,0.0,7427,4.534903970987748e-19,0.0007,32,48011,0.0,3599.0
-2.1942458152770996,48016,240080,-2.6991123225350577e-10,0.0,7428,1.7706741283409483e-20,0.0007,32,48015,0.0,3599.0
-2.1942458152770996,48020,240100,-5.418519105626629e-11,0.0,7428,7.337957382203947e-22,0.0007,32,48019,0.0,3599.0
-2.1942458152770996,48024,240120,-1.0341704922978145e-11,0.0,7429,2.732807919923907e-23,0.0007,32,48023,0.0,3599.0
-2.1942458152770996,48028,240140,-2.3647982443780746e-12,0.0,7430,1.411593817474494e-24,0.0007,32,48027,0.0,3599.0
-2.1942458152770996,48032,240160,-4.706038618691732e-13,0.0,7430,5.646324930711462e-26,0.0007,32,48031,0.0,3599.0
-2.1942458152770996,48036,240180,-4.822556741966577e-13,0.0,7431,5.646324930711462e-26,0.0007,32,48035,0.0,3599.0
-2.1942458152770996,48040,240200,-4.752986199063614e-13,0.0,7431,5.646324930711462e-26,0.0007,32,48039,0.0,3599.0
-2.1942458152770996,48044,240220,-4.78438089927119e-13,0.0,7432,5.646324930711462e-26,0.0007,32,48043,0.0,3599.0
-2.1942458152770996,48048,240240,-4.813685799791301e-13,0.0,7433,5.646324930711462e-26,0.0007,32,48047,0.0,3599.0
-2.1942458152770996,48052,240260,-4.741371683290863e-13,0.0,7434,5.646324930711462e-26,0.0007,32,48051,0.0,3599.0
-2.1942458152770996,48056,240280,-4.713753801351139e-13,0.0,7434,5.646324930711462e-26,0.0007,32,48055,0.0,3599.0
-2.1942458152770996,48060,240300,-4.738171118477685e-13,0.0,7435,5.646324930711462e-26,0.0007,32,48059,0.0,3599.0
-2.1942458152770996,48064,240320,-4.692135894233951e-13,0.0,7435,5.646324930711462e-26,0.0007,32,48063,0.0,3599.0
-2.1942458152770996,48068,240340,-4.680054629425945e-13,0.0,7436,5.646324930711462e-26,0.0007,32,48067,0.0,3599.0
-2.1942458152770996,48072,240360,-4.764789366014377e-13,0.0,7437,5.646324930711462e-26,0.0007,32,48071,0.0,3599.0
-2.1942458152770996,48076,240380,-4.642314636003897e-13,0.0,7438,5.646324930711462e-26,0.0007,32,48075,0.0,3599.0
-2.1942458152770996,48080,240400,-4.641300906972623e-13,0.0,7438,5.646324930711462e-26,0.0007,32,48079,0.0,3599.0
-2.1942458152770996,48084,240420,-4.65853863731297e-13,0.0,7439,5.646324930711462e-26,0.0007,32,48083,0.0,3599.0
-2.1942458152770996,48088,240440,-4.876135844926466e-13,0.0,7439,5.646324930711462e-26,0.0007,32,48087,0.0,3599.0
-2.1942458152770996,48092,240460,-4.823172026699463e-13,0.0,7440,5.646324930711462e-26,0.0007,32,48091,0.0,3599.0
-2.1942458152770996,48096,240480,-4.751507347300343e-13,0.0,7441,5.646324930711462e-26,0.0007,32,48095,0.0,3599.0
-2.1942458152770996,48100,240500,-4.665008613777277e-13,0.0,7441,5.646324930711462e-26,0.0007,32,48099,0.0,3599.0
-2.1942458152770996,48104,240520,-4.814346621015431e-13,0.0,7442,5.646324930711462e-26,0.0007,32,48103,0.0,3599.0
-2.1942460536956787,48108,240540,-2.92435601068064e-07,0.0,7443,2.164546618116034e-14,0.0007,32,48107,0.0,3599.0
-2.194243907928467,48112,240560,7.060374628053978e-06,0.0,7443,1.2141140523502791e-11,0.0007,32,48111,0.0,3599.0
-2.1942458152770996,48116,240580,2.783551735774381e-06,0.0,7444,1.9464451751771694e-12,0.0007,32,48115,0.0,3599.0
-2.194246292114258,48120,240600,1.1049680779251503e-06,-1.1920928955078125e-07,7445,3.1728946184826634e-13,0.0007,32,48119,0.0,3599.0
-2.194246292114258,48124,240620,4.7067163677638746e-07,0.0,7445,5.3568877578149404e-14,0.0007,32,48123,0.0,3599.0
-2.1942474842071533,48128,240640,3.164877171002445e-06,0.0,7446,2.37190388857611e-12,0.0007,32,48127,0.0,3599.0
-2.194248914718628,48132,240660,1.1646749271676526e-06,1.1920928955078125e-07,7447,3.27203596248854e-13,0.0007,32,48131,0.0,3599.0
-2.194248914718628,48136,240680,4.347633364432113e-07,0.0,7447,4.6997789096862516e-14,0.0007,32,48135,0.0,3599.0
-2.194249153137207,48140,240700,1.6548702319596487e-07,5.960464477539063e-08,7448,7.166230770686705e-15,0.0007,32,48139,0.0,3599.0
-2.194254159927368,48144,240720,1.8363622075412422e-05,0.0,7449,8.422223335413648e-11,0.0007,32,48143,0.0,3599.0
-2.1942532062530518,48148,240740,5.5459859140682966e-06,0.0,7449,8.046923370697012e-12,0.0007,32,48147,0.0,3599.0
-2.1942532062530518,48152,240760,1.6247324765572557e-06,0.0,7450,7.056279388920061e-13,0.0007,32,48151,0.0,3599.0
-2.1942532062530518,48156,240780,5.060799708189734e-07,0.0,7450,6.487157002982996e-14,0.0007,32,48155,0.0,3599.0
-2.194253921508789,48160,240800,-1.1206875569769181e-06,1.1920928955078125e-07,7451,3.2483572580919995e-13,0.0007,32,48159,0.0,3599.0
-2.19425368309021,48164,240820,-8.711839427633095e-07,1.1920928955078125e-07,7452,1.860308782020148e-13,0.0007,32,48163,0.0,3599.0
-2.194253444671631,48168,240840,-2.863651786810806e-07,0.0,7453,2.053013554786324e-14,0.0007,32,48167,0.0,3599.0
-2.19425368309021,48172,240860,1.3525542271963786e-05,0.0,7453,3.935216735806435e-11,0.0007,32,48171,0.0,3599.0
-2.194295883178711,48176,240880,-0.0006393332150764763,-6.196199417114258,7454,1.4625170763338247e-07,0.0007,32,48175,0.0,3599.0
-2.1942806243896484,48180,240900,2.323046646779403e-05,-0.1822214126586914,7455,1.2386094927485658e-10,0.0007,32,48179,0.0,3599.0
-2.1942896842956543,48184,240920,7.295818068087101e-05,-8.845159530639648,7455,1.8121216749378277e-09,0.0007,32,48183,0.0,3599.0
-2.1942245960235596,48188,240940,6.4390005718451e-05,-54.62659454345703,7456,1.2438748919763043e-09,0.0007,32,48187,0.0,3599.0
-2.1942293643951416,48192,240960,-2.622143483677064e-06,0.0,7457,1.7534685725975607e-12,0.0007,32,48191,0.0,3599.0
-2.1942291259765625,48196,240980,-2.6815391152013035e-07,-1.1920928955078125e-07,7457,1.9000822643793283e-14,0.0007,32,48195,0.0,3599.0
-2.1942291259765625,48200,241000,-2.6441790978992685e-08,1.1920928955078125e-07,7458,1.8847189819523548e-16,0.0007,32,48199,0.0,3599.0
-2.1942293643951416,48204,241020,-2.5930320113332073e-09,-1.1920928955078125e-07,7459,1.6894141409363322e-18,0.0007,32,48203,0.0,3599.0
-2.1942293643951416,48208,241040,-2.355752537486211e-10,-1.1920928955078125e-07,7459,1.380701767257384e-20,0.0007,32,48207,0.0,3599.0
-2.1942293643951416,48212,241060,-2.2909672423021554e-11,0.0,7460,1.3009114023241844e-22,0.0007,32,48211,0.0,3599.0
-2.1942293643951416,48216,241080,-2.1363828674875185e-12,0.0,7460,1.1433854484343287e-24,0.0007,32,48215,0.0,3599.0
-2.1942293643951416,48220,241100,-2.3831940110588534e-13,0.0,7461,1.4115812326778654e-26,0.0007,32,48219,0.0,3599.0
-2.1942293643951416,48224,241120,-1.1787088232545484e-13,0.0,7462,3.5289530816946635e-27,0.0007,32,48223,0.0,3599.0
-2.1942293643951416,48228,241140,-7.245125452273043e-14,0.0,7463,1.2402189580926878e-27,0.0007,32,48227,0.0,3599.0
-2.1942293643951416,48232,241160,-1.1914064569976124e-13,0.0,7463,3.5289530816946635e-27,0.0007,32,48231,0.0,3599.0
-2.1942293643951416,48236,241180,-1.1572703515969063e-13,0.0,7464,3.5289530816946635e-27,0.0007,32,48235,0.0,3599.0
-2.194235324859619,48240,241200,-7.589171673316741e-06,-1.751084804534912,7464,1.742423913486668e-11,0.0007,32,48239,0.0,3599.0
-2.1942355632781982,48244,241220,-2.7930775559070753e-07,0.0,7465,1.9929009817724018e-14,0.0007,32,48243,0.0,3599.0
-2.1942358016967773,48248,241240,-1.4412670168439945e-08,0.0,7466,5.1680788834435076e-17,0.0007,32,48247,0.0,3599.0
-2.1942355632781982,48252,241260,-6.769681482055034e-10,0.0,7466,1.180195319349547e-19,0.0007,32,48251,0.0,3599.0
-2.1942355632781982,48256,241280,-3.522079849993531e-11,0.0,7467,3.0295623725564164e-22,0.0007,32,48255,0.0,3599.0
-2.1942355632781982,48260,241300,-1.6618321302397376e-12,0.0,7468,6.916699383427425e-25,0.0007,32,48259,0.0,3599.0
-2.1942355632781982,48264,241320,-0.0,nan,7468,0.0,0.0007,32,48263,0.0,3599.0
-2.1942615509033203,48268,241340,0.0008347299881279469,-41.51719665527344,7469,1.420068969082422e-07,0.0007,32,48267,0.0,3599.0
-2.1943092346191406,48272,241360,1.652273567742668e-05,-3.174499988555908,7469,5.372304379136494e-09,0.0007,32,48271,0.0,3599.0
-2.1943020820617676,48276,241380,-3.629583716246998e-06,-186.91819763183594,7470,7.193102780078675e-10,0.0007,32,48275,0.0,3599.0
-2.194368839263916,48280,241400,1.2014666936011054e-05,-87.62796020507812,7471,2.5782995294321154e-08,0.0007,32,48279,0.0,3599.0
-2.194370985031128,48284,241420,0.00010123425454366952,-211.90457153320312,7472,1.4039081008832e-08,0.0007,32,48283,0.0,3599.0
-2.194398880004883,48288,241440,-0.0002875739592127502,-13.853935241699219,7472,2.281737998544031e-08,0.0007,32,48287,0.0,3599.0
-2.1944265365600586,48292,241460,0.00036489745252765715,-28.74403190612793,7473,4.5898566725099954e-08,0.0007,32,48291,0.0,3599.0
-2.1944618225097656,48296,241480,0.0002582311281003058,-12.113699913024902,7474,2.2009327693695013e-08,0.0007,32,48295,0.0,3599.0
-2.194472312927246,48300,241500,2.6160971174249426e-05,0.0,7474,1.6476650599450693e-10,0.0007,32,48299,0.0,3599.0
-2.1944737434387207,48304,241520,-5.5194232118083164e-05,-41.31554412841797,7475,7.844933591627523e-10,0.0007,32,48303,0.0,3599.0
-2.1944735050201416,48308,241540,5.902697921555955e-06,0.0,7476,8.405105604569751e-12,0.0007,32,48307,0.0,3599.0
-2.1944751739501953,48312,241560,-3.263262669861433e-06,0.0,7476,2.7107062254561054e-12,0.0007,32,48311,0.0,3599.0
-2.194474935531616,48316,241580,-8.307334837809321e-07,-1.1920928955078125e-07,7477,1.8923983202950162e-13,0.0007,32,48315,0.0,3599.0
-2.194474697113037,48320,241600,1.111816345655825e-05,0.0,7478,2.4613680885132716e-11,0.0007,32,48319,0.0,3599.0
-2.194476842880249,48324,241620,2.8453412141971057e-06,0.0,7478,2.066904373348999e-12,0.0007,32,48323,0.0,3599.0
-2.19447660446167,48328,241640,6.806509986745368e-07,0.0,7479,1.2205522508489108e-13,0.0007,32,48327,0.0,3599.0
-2.194476366043091,48332,241660,1.6475452468966978e-07,-1.1920928955078125e-07,7480,6.837558270229513e-15,0.0007,32,48331,0.0,3599.0
-2.194476366043091,48336,241680,3.687868144197637e-08,0.0,7481,3.600041168272302e-16,0.0007,32,48335,0.0,3599.0
-2.194476366043091,48340,241700,8.696512843187065e-09,0.0,7481,1.8157021418400334e-17,0.0007,32,48339,0.0,3599.0
-2.194476366043091,48344,241720,1.854249753741044e-09,0.0,7482,8.484302104052673e-19,0.0007,32,48343,0.0,3599.0
-2.194476366043091,48348,241740,3.8496700272006024e-10,0.0,7483,3.933233149814563e-20,0.0007,32,48347,0.0,3599.0
-2.194476366043091,48352,241760,8.873115436847101e-11,5.960464477539063e-08,7483,1.896077698040185e-21,0.0007,32,48351,0.0,3599.0
-2.194476366043091,48356,241780,1.9647710541859098e-11,0.0,7484,9.090631123375203e-23,0.0007,32,48355,0.0,3599.0
-2.194479465484619,48360,241800,-1.0707097317208536e-05,5.960464477539063e-08,7485,3.062756992466831e-11,0.0007,32,48359,0.0,3599.0
-2.1944823265075684,48364,241820,-1.3121629308443516e-05,-5.080490589141846,7485,6.154495663102111e-11,0.0007,32,48363,0.0,3599.0
-2.194483518600464,48368,241840,-1.0909136108239181e-05,5.960464477539063e-08,7486,2.6980268713616695e-11,0.0007,32,48367,0.0,3599.0
-2.194481372833252,48372,241860,2.923261035903124e-06,-2.5072505474090576,7487,2.598367918396627e-12,0.0007,32,48371,0.0,3599.0
-2.1944851875305176,48376,241880,-9.550734830554575e-05,-24.297412872314453,7487,1.943887939503952e-09,0.0007,32,48375,0.0,3599.0
-2.1944780349731445,48380,241900,3.0539099498128053e-06,0.0,7488,2.3481793766377823e-12,0.0007,32,48379,0.0,3599.0
-2.1944785118103027,48384,241920,4.874107162322616e-07,0.0,7489,5.861858307781853e-14,0.0007,32,48383,0.0,3599.0
-2.1944785118103027,48388,241940,7.339924934512965e-08,0.0,7490,1.3750823921768142e-15,0.0007,32,48387,0.0,3599.0
-2.1944785118103027,48392,241960,1.067514965313876e-08,5.960464477539063e-08,7490,3.010188334930293e-17,0.0007,32,48391,0.0,3599.0
-2.194478750228882,48396,241980,1.5164063338346523e-09,0.0,7491,6.007112270391384e-19,0.0007,32,48395,0.0,3599.0
-2.194478750228882,48400,242000,2.1291086949037918e-10,0.0,7492,1.188275969205395e-20,0.0007,32,48399,0.0,3599.0
-2.194478750228882,48404,242020,3.101518000758752e-11,0.0,7492,2.553590460507963e-22,0.0007,32,48403,0.0,3599.0
-2.194478750228882,48408,242040,4.457522458783947e-12,0.0,7493,5.0958446269318836e-24,0.0007,32,48407,0.0,3599.0
-2.194478750228882,48412,242060,5.90527735218338e-13,0.0,7494,8.822462591810752e-26,0.0007,32,48411,0.0,3599.0
-2.1944780349731445,48416,242080,7.641001502634026e-06,-9119.7294921875,7494,3.593758624020893e-11,0.0007,32,48415,0.0,3599.0
-2.1944785118103027,48420,242100,1.41561167765758e-06,0.0,7495,4.93631936542005e-13,0.0007,32,48419,0.0,3599.0
-2.1944785118103027,48424,242120,1.4505604895020952e-07,-1.1920928955078125e-07,7496,5.393790611634558e-15,0.0007,32,48423,0.0,3599.0
-2.1944782733917236,48428,242140,1.4847815421603627e-08,-1.1920928955078125e-07,7497,5.3471687800171584e-17,0.0007,32,48427,0.0,3599.0
-2.1944780349731445,48432,242160,-2.140776086889673e-05,0.0,7497,9.602856010371141e-11,0.0007,32,48431,0.0,3599.0
-2.1944799423217773,48436,242180,1.05149638329749e-06,-1.1920928955078125e-07,7498,2.6948229888898445e-13,0.0007,32,48435,0.0,3599.0
-2.1944801807403564,48440,242200,8.792267180979252e-08,0.0,7499,1.9852053062817702e-15,0.0007,32,48439,0.0,3599.0
-2.1944799423217773,48444,242220,1.9159127987222746e-05,0.0,7499,7.750316360910503e-11,0.0007,32,48443,0.0,3599.0
-2.1944758892059326,48448,242240,6.562058842973784e-06,-19600.435546875,7500,1.7602579116537953e-10,0.0007,32,48447,0.0,3599.0
-2.1944737434387207,48452,242260,-4.846297088079154e-07,0.0,7500,6.006925913713129e-14,0.0007,32,48451,0.0,3599.0
-2.1944739818573,48456,242280,-3.451125252240672e-08,0.0,7501,2.884462440475949e-16,0.0007,32,48455,0.0,3599.0
-2.1944737434387207,48460,242300,-2.225905459951605e-09,0.0,7502,1.2350982175862294e-18,0.0007,32,48459,0.0,3599.0
-2.1944737434387207,48464,242320,-1.4012048465961158e-10,1.1920928955078125e-07,7503,5.009991843853955e-21,0.0007,32,48463,0.0,3599.0
-2.1944737434387207,48468,242340,-9.716854924846086e-12,0.0,7503,2.2868539639219772e-23,0.0007,32,48467,0.0,3599.0
-2.1944737434387207,48472,242360,-5.774728568594401e-13,0.0,7504,8.822462591810752e-26,0.0007,32,48471,0.0,3599.0
-2.1944737434387207,48476,242380,7.740627916064113e-05,-838.711669921875,7504,1.2685141825841129e-09,0.0007,32,48475,0.0,3599.0
-2.194484233856201,48480,242400,8.627690476714633e-06,-1.3294169902801514,7505,1.9762320252469934e-11,0.0007,32,48479,0.0,3599.0
-2.194476366043091,48484,242420,9.658880344431964e-07,0.0,7506,2.2842974256934157e-13,0.0007,32,48483,0.0,3599.0
-2.194476366043091,48488,242440,2.086021595459897e-06,-49741.35546875,7507,4.967634810448818e-12,0.0007,32,48487,0.0,3599.0
-2.1944732666015625,48492,242460,1.4137092421151465e-06,-35.969661712646484,7507,2.0287506050098436e-11,0.0007,32,48491,0.0,3599.0
-2.1944663524627686,48496,242480,1.5969496871548472e-06,0.0,7508,6.666405708705136e-13,0.0007,32,48495,0.0,3599.0
-2.1944663524627686,48500,242500,5.913022960157832e-08,0.0,7508,8.499197414176614e-16,0.0007,32,48499,0.0,3599.0
-2.1944665908813477,48504,242520,1.9213051150046567e-09,0.0,7509,9.303762536551166e-19,0.0007,32,48503,0.0,3599.0
-2.1944665908813477,48508,242540,6.162666904563352e-11,0.0,7510,9.987823204375468e-22,0.0007,32,48507,0.0,3599.0
-2.1944665908813477,48512,242560,2.1327501396883886e-12,0.0,7510,1.1433854484343287e-24,0.0007,32,48511,0.0,3599.0
-2.1944665908813477,48516,242580,5.961149542738076e-14,0.0,7511,8.822382704236659e-28,0.0007,32,48515,0.0,3599.0
-2.1944665908813477,48520,242600,-0.0,nan,7512,0.0,0.0007,32,48519,0.0,3599.0
-2.1944665908813477,48524,242620,-0.0,nan,7512,0.0,0.0007,32,48523,0.0,3599.0
-2.1944665908813477,48528,242640,-0.0,nan,7513,0.0,0.0007,32,48527,0.0,3599.0
-2.1944665908813477,48532,242660,-0.0,nan,7514,0.0,0.0007,32,48531,0.0,3599.0
-2.1944665908813477,48536,242680,-0.0,nan,7514,0.0,0.0007,32,48535,0.0,3599.0
-2.1944665908813477,48540,242700,-0.0,nan,7515,0.0,0.0007,32,48539,0.0,3599.0
-2.1944665908813477,48544,242720,-0.0,nan,7515,0.0,0.0007,32,48543,0.0,3599.0
-2.1944665908813477,48548,242740,-0.0,nan,7516,0.0,0.0007,32,48547,0.0,3599.0
-2.1944665908813477,48552,242760,-0.0,nan,7517,0.0,0.0007,32,48551,0.0,3599.0
-2.1944665908813477,48556,242780,-0.0,nan,7518,0.0,0.0007,32,48555,0.0,3599.0
-2.1944665908813477,48560,242800,-0.0,nan,7518,0.0,0.0007,32,48559,0.0,3599.0
-2.1944665908813477,48564,242820,-0.0,nan,7519,0.0,0.0007,32,48563,0.0,3599.0
-2.1944665908813477,48568,242840,-0.0,nan,7520,0.0,0.0007,32,48567,0.0,3599.0
-2.1944658756256104,48572,242860,-2.075182692351518e-06,0.0,7520,1.097805223462811e-12,0.0007,32,48571,0.0,3599.0
-2.194467544555664,48576,242880,-1.8840222764993086e-05,-10.41987133026123,7521,8.623770447746537e-11,0.0007,32,48575,0.0,3599.0
-2.1944642066955566,48580,242900,2.837468400684884e-06,0.0,7522,2.1098936400093526e-12,0.0007,32,48579,0.0,3599.0
-2.1944642066955566,48584,242920,1.138581318116394e-08,5.960464477539063e-08,7522,3.344779583985542e-17,0.0007,32,48583,0.0,3599.0
-2.1944642066955566,48588,242940,4.335586056836149e-11,0.0,7523,4.650088911675436e-22,0.0007,32,48587,0.0,3599.0
-2.1944642066955566,48592,242960,1.7611313882920365e-13,0.0,7524,7.940133841198299e-27,0.0007,32,48591,0.0,3599.0
-2.1944642066955566,48596,242980,-0.0,nan,7524,0.0,0.0007,32,48595,0.0,3599.0
-2.1944642066955566,48600,243000,-0.0,nan,7525,0.0,0.0007,32,48599,0.0,3599.0
-2.1944642066955566,48604,243020,-0.0,nan,7526,0.0,0.0007,32,48603,0.0,3599.0
-2.1944642066955566,48608,243040,-0.0,nan,7526,0.0,0.0007,32,48607,0.0,3599.0
-2.1944642066955566,48612,243060,-0.0,nan,7527,0.0,0.0007,32,48611,0.0,3599.0
-2.1944642066955566,48616,243080,-0.0,nan,7528,0.0,0.0007,32,48615,0.0,3599.0
-2.1944642066955566,48620,243100,-0.0,nan,7528,0.0,0.0007,32,48619,0.0,3599.0
-2.1944642066955566,48624,243120,-0.0,nan,7529,0.0,0.0007,32,48623,0.0,3599.0
-2.1944642066955566,48628,243140,-0.0,nan,7529,0.0,0.0007,32,48627,0.0,3599.0
-2.1944642066955566,48632,243160,-0.0,nan,7530,0.0,0.0007,32,48631,0.0,3599.0
-2.1944642066955566,48636,243180,-0.0,nan,7531,0.0,0.0007,32,48635,0.0,3599.0
-2.1944642066955566,48640,243200,-0.0,nan,7532,0.0,0.0007,32,48639,0.0,3599.0
-2.1944642066955566,48644,243220,-0.0,nan,7532,0.0,0.0007,32,48643,0.0,3599.0
-2.1944642066955566,48648,243240,-0.0,nan,7533,0.0,0.0007,32,48647,0.0,3599.0
-2.1944642066955566,48652,243260,-0.0,nan,7534,0.0,0.0007,32,48651,0.0,3599.0
-2.1944642066955566,48656,243280,-0.0,nan,7534,0.0,0.0007,32,48655,0.0,3599.0
-2.1944642066955566,48660,243300,-0.0,nan,7535,0.0,0.0007,32,48659,0.0,3599.0
-2.1944642066955566,48664,243320,-0.0,nan,7536,0.0,0.0007,32,48663,0.0,3599.0
-2.1944642066955566,48668,243340,-0.0,nan,7536,0.0,0.0007,32,48667,0.0,3599.0
-2.1944642066955566,48672,243360,-0.0,nan,7537,0.0,0.0007,32,48671,0.0,3599.0
-2.1944642066955566,48676,243380,-0.0,nan,7538,0.0,0.0007,32,48675,0.0,3599.0
-2.1944642066955566,48680,243400,-0.0,nan,7538,0.0,0.0007,32,48679,0.0,3599.0
-2.1944642066955566,48684,243420,1.4742390703759156e-05,-995.0018920898438,7539,5.781520401315632e-11,0.0007,32,48683,0.0,3599.0
-2.194467544555664,48688,243440,6.546116426697779e-10,0.0,7540,1.0887680802198264e-19,0.0007,32,48687,0.0,3599.0
-2.194467544555664,48692,243460,-0.0,nan,7540,0.0,0.0007,32,48691,0.0,3599.0
-2.194467544555664,48696,243480,-0.0,nan,7541,0.0,0.0007,32,48695,0.0,3599.0
-2.194467544555664,48700,243500,-0.0,nan,7542,0.0,0.0007,32,48699,0.0,3599.0
-2.194467544555664,48704,243520,-0.0,nan,7542,0.0,0.0007,32,48703,0.0,3599.0
-2.194467544555664,48708,243540,-0.0,nan,7543,0.0,0.0007,32,48707,0.0,3599.0
-2.194467544555664,48712,243560,-0.0,nan,7544,0.0,0.0007,32,48711,0.0,3599.0
-2.194467544555664,48716,243580,-0.0,nan,7544,0.0,0.0007,32,48715,0.0,3599.0
-2.194467544555664,48720,243600,-0.0,nan,7545,0.0,0.0007,32,48719,0.0,3599.0
-2.194467544555664,48724,243620,-3.744026457752625e-07,-309165067075583.0,7546,6.922578016464037e-14,0.0007,32,48723,0.0,3599.0
-2.1944668292999268,48728,243640,7.07871716798536e-09,0.0,7546,1.2328586053982268e-17,0.0007,32,48727,0.0,3599.0
-2.194467067718506,48732,243660,1.1738593457266688e-06,0.0,7547,3.6031014326656785e-13,0.0007,32,48731,0.0,3599.0
-2.194467782974243,48736,243680,4.590567641571397e-06,0.0,7548,5.20648194696216e-12,0.0007,32,48735,0.0,3599.0
-2.194462537765503,48740,243700,-2.5884040155688126e-07,0.0,7548,1.77270443333169e-14,0.0007,32,48739,0.0,3599.0
-2.1944634914398193,48744,243720,-1.1798854160360861e-07,0.0,7549,3.5156921980166204e-15,0.0007,32,48743,0.0,3599.0
-2.1944587230682373,48748,243740,6.436639523599297e-06,-13.694730758666992,7550,3.763806211143361e-10,0.0007,32,48747,0.0,3599.0
-2.1944570541381836,48752,243760,2.9659106075996533e-05,-0.17106640338897705,7551,2.222264317008893e-10,0.0007,32,48751,0.0,3599.0
-2.194458484649658,48756,243780,1.6128989699382146e-08,0.0,7551,6.424231391199595e-17,0.0007,32,48755,0.0,3599.0
-2.194458484649658,48760,243800,7.330069710931308e-12,5.960464477539063e-08,7552,1.4006473074523304e-23,0.0007,32,48759,0.0,3599.0
